time,motor1,motor2,motor3
9612,323,349,323
9618,323,349,323
9625,324,348,324
9631,324,348,324
9637,324,348,324
9643,324,347,324
9649,324,347,324
9655,324,347,324
9661,324,347,324
9667,324,347,324
9673,325,346,323
9679,325,346,323
9686,325,346,323
9692,325,346,323
9698,325,346,323
9705,326,346,322
9711,326,346,322
9717,326,346,322
9723,327,346,321
9729,327,346,321
9735,327,346,321
9741,327,346,321
9747,327,346,321
9753,327,346,322
9759,327,346,322
9765,327,346,322
9771,327,346,322
9777,327,346,322
9785,328,345,323
9791,328,345,323
9797,328,344,323
9803,328,344,323
9809,328,343,323
9815,328,343,323
9821,328,343,323
9827,328,343,323
9833,329,344,322
9839,329,344,322
9845,329,344,322
9851,330,344,321
9857,330,344,321
9865,331,344,320
9871,331,344,320
9877,331,344,320
9883,331,344,319
9889,331,344,319
9895,331,344,319
9901,331,344,319
9907,331,344,319
9913,330,345,320
9919,330,345,320
9925,329,345,320
9931,329,346,320
9937,328,346,320
9945,329,346,319
9951,329,346,319
9957,329,346,319
9963,329,346,319
9969,329,346,319
9975,329,346,319
9981,329,346,319
9987,329,346,319
9993,329,347,318
9999,329,347,318
10005,329,347,318
10011,329,348,318
10017,329,348,318
10023,330,347,319
10029,330,347,319
10035,330,347,319
10041,330,346,319
10047,330,345,319
10053,330,345,319
10059,330,345,319
10065,330,345,319
10073,329,346,318
10079,329,346,318
10085,329,347,318
10091,328,348,317
10097,328,348,317
10103,328,349,317
10109,328,349,317
10115,328,349,317
10121,328,350,316
10127,328,350,316
10133,328,350,316
10139,328,351,315
10145,328,351,315
10152,329,350,316
10158,329,350,316
10164,329,350,316
10170,329,349,316
10176,329,349,317
10182,329,349,317
10188,329,349,317
10194,329,349,317
10200,328,349,318
10206,328,349,318
10212,328,349,318
10218,328,349,318
10224,328,349,318
10232,327,350,317
10238,327,350,317
10244,327,351,316
10250,327,352,316
10256,327,353,315
10262,327,354,314
10268,327,354,314
10274,327,354,314
10280,328,353,314
10286,328,353,314
10292,328,353,314
10298,329,352,314
10304,329,352,314
10311,328,352,315
10317,328,352,315
10323,328,352,315
10329,328,352,315
10335,328,352,315
10341,328,352,315
10347,328,352,315
10353,328,352,315
10359,329,353,314
10365,329,353,314
10371,329,353,314
10377,329,353,313
10383,329,353,313
10390,330,352,313
10396,330,352,313
10402,330,352,313
10408,330,352,313
10414,330,352,313
10420,330,352,313
10426,330,352,313
10432,330,352,313
10438,331,353,312
10444,331,353,312
10450,331,353,312
10456,331,353,312
10462,331,353,311
10468,331,353,311
10474,332,354,310
10480,332,354,310
10486,332,354,309
10492,332,354,309
10498,332,354,308
10504,332,354,308
10510,332,354,308
10516,332,354,308
10522,332,353,309
10528,332,353,310
10534,332,352,310
10540,332,352,311
10546,332,351,312
10552,333,351,312
10558,333,351,312
10564,333,351,312
10570,334,351,312
10576,334,350,312
10582,334,350,311
10588,334,350,311
10594,334,350,311
10600,334,351,310
10606,334,351,310
10612,334,351,310
10618,334,352,310
10624,334,352,310
10630,335,353,309
10636,335,353,309
10642,335,353,308
10648,336,354,307
10654,336,354,307
10660,336,354,306
10667,336,354,306
10673,336,354,306
10679,336,353,307
10685,336,353,307
10691,336,352,307
10697,336,351,308
10703,336,351,308
10710,336,350,308
10716,336,350,308
10722,336,350,308
10728,335,351,307
10734,335,351,307
10740,335,352,307
10746,335,353,306
10752,335,353,306
10758,334,354,307
10764,334,354,307
10770,334,353,308
10776,334,352,308
10782,334,352,309
10788,334,351,309
10795,334,351,309
10801,334,351,309
10807,335,350,308
10813,335,350,308
10819,336,350,308
10825,337,349,308
10831,337,349,308
10838,338,349,309
10844,338,349,309
10850,338,349,309
10856,338,349,309
10862,338,349,309
10868,337,349,309
10874,337,349,309
10880,337,349,309
10886,336,350,309
10892,336,350,309
10898,336,350,309
10904,336,350,309
10910,336,350,309
10917,337,349,309
10923,337,349,309
10929,337,349,309
10935,337,348,309
10941,337,348,309
10947,337,348,309
10953,337,348,309
10959,337,348,309
10966,336,347,310
10972,336,347,310
10978,336,347,311
10984,335,347,312
10990,335,347,312
10997,336,347,313
11003,336,347,313
11009,336,347,313
11015,336,347,313
11021,336,347,313
11027,336,347,312
11033,336,347,312
11039,336,347,312
11045,335,347,313
11051,335,347,313
11057,334,347,314
11063,333,347,314
11069,332,347,315
11075,331,347,316
11081,331,348,317
11087,331,348,317
11094,330,348,317
11100,330,348,318
11106,330,348,318
11112,329,348,318
11118,329,348,318
11125,330,347,317
11131,330,347,317
11137,331,346,317
11143,331,346,317
11149,332,345,317
11157,333,344,318
11163,333,344,318
11169,333,343,318
11175,333,343,319
11181,333,342,319
11187,333,342,319
11193,333,341,319
11199,333,341,319
11205,332,342,318
11211,332,342,318
11217,332,343,317
11223,332,344,317
11229,332,345,316
11236,332,346,317
11242,332,346,317
11248,332,346,317
11254,332,346,317
11260,332,346,317
11266,332,346,317
11272,332,345,317
11278,332,345,317
11284,333,345,316
11290,333,345,316
11296,333,345,316
11302,333,345,316
11308,333,345,316
11314,333,345,316
11320,333,345,316
11326,333,345,316
11333,332,346,317
11339,332,346,317
11345,332,346,317
11351,332,346,317
11357,332,346,317
11363,332,346,317
11369,333,347,316
11375,333,347,316
11381,333,347,315
11387,334,347,315
11393,334,347,314
11399,334,347,314
11405,334,347,314
11411,334,347,314
11417,334,347,314
11423,334,347,314
11429,334,347,314
11435,334,347,314
11441,334,347,314
11447,333,348,315
11453,332,348,315
11459,332,348,315
11465,331,348,316
11471,330,348,316
11478,330,348,316
11484,330,348,316
11492,331,347,315
11498,331,347,315
11504,332,347,315
11510,332,346,315
11516,333,346,315
11524,333,346,316
11530,333,346,316
11536,333,346,316
11542,333,346,316
11548,333,346,316
11554,333,346,316
11560,333,346,316
11566,333,346,316
11572,334,347,315
11578,334,347,315
11584,334,347,315
11590,334,347,314
11596,334,347,314
11603,333,348,313
11609,333,348,313
11615,333,348,313
11621,333,349,313
11627,332,349,312
11633,332,350,312
11639,332,350,312
11645,332,350,312
11653,331,349,313
11659,331,349,313
11665,331,348,314
11671,331,348,315
11677,331,347,315
11684,330,347,317
11691,330,347,317
11697,330,347,317
11703,329,347,318
11709,329,347,318
11715,329,347,318
11721,329,347,318
11727,329,347,318
11734,330,346,319
11740,330,346,319
11746,330,345,319
11752,331,345,320
11758,331,344,320
11764,330,343,321
11770,330,343,321
11776,330,342,322
11782,330,342,323
11788,330,341,323
11794,330,341,324
11800,330,341,324
11806,330,341,324
11812,330,341,324
11819,330,341,324
11825,330,341,324
11831,330,341,324
11837,330,341,324
11843,330,341,324
11849,330,341,324
11855,330,341,324
11862,330,341,324
11868,330,341,324
11874,331,340,325
11880,332,337,326
11886,333,334,327
11893,333,332,329
11899,329,328,333
11905,325,324,336
11911,321,320,340
11917,317,316,344
11923,313,312,348
11929,309,308,352
11935,305,304,356
11941,303,302,359
11947,300,299,362
11953,296,295,366
11959,292,291,370
11965,289,287,374
11971,287,288,377
11977,291,290,380
11983,295,293,384
11990,299,296,386
11996,303,299,386
12002,307,301,386
12008,310,303,386
12014,310,303,386
12020,311,304,385
12026,311,304,384
12032,312,305,382
12038,313,306,380
12044,313,307,378
12051,314,308,376
12057,313,310,376
12063,312,312,375
12069,311,313,374
12075,310,315,373
12081,309,316,372
12087,308,318,371
12093,308,318,371
12099,309,319,369
12105,309,321,367
12111,310,322,364
12118,311,324,361
12124,312,326,358
12131,313,328,355
12137,313,329,354
12143,313,330,353
12149,313,331,352
12155,313,333,351
12161,313,334,350
12167,312,335,348
12173,312,336,347
12180,313,337,345
12186,314,338,343
12192,315,339,340
12198,317,340,338
12204,318,341,336
12211,319,343,333
12217,319,345,331
12223,319,347,329
12229,319,349,327
12235,319,351,325
12241,319,353,323
12247,319,355,321
12253,319,356,319
12259,320,357,318
12265,320,357,317
12271,320,358,316
12277,321,359,314
12283,321,360,313
12291,322,362,311
12297,322,363,310
12303,322,364,309
12309,322,366,308
12315,322,367,307
12321,322,369,305
12327,323,370,304
12333,323,370,304
12339,324,369,303
12345,325,368,303
12351,326,367,303
12357,327,366,302
12363,329,365,302
12370,330,365,301
12376,330,366,300
12382,330,368,299
12388,331,369,297
12394,331,371,296
12400,331,372,294
12406,332,372,293
12412,332,372,293
12419,333,371,294
12425,333,371,294
12431,333,370,294
12437,333,370,295
12443,333,369,295
12451,334,370,294
12457,334,371,293
12463,334,371,292
12469,335,372,291
12475,335,373,289
12481,335,374,288
12487,335,375,287
12493,335,375,287
12499,334,374,288
12505,334,374,288
12511,334,373,289
12517,334,373,290
12523,334,372,291
12529,334,372,292
12535,334,372,292
12541,334,372,292
12547,333,373,291
12553,333,373,291
12559,333,374,290
12565,333,375,289
12571,333,376,289
12577,332,375,288
12583,332,373,290
12589,332,371,292
12595,332,369,294
12601,332,367,296
12607,332,364,298
12613,332,364,300
12619,332,364,300
12625,333,365,299
12631,333,365,299
12637,333,365,299
12643,333,365,298
12649,333,365,298
12656,333,364,299
12662,333,364,299
12668,333,363,300
12674,333,362,301
12680,333,361,302
12686,333,360,303
12692,333,360,303
12698,333,360,303
12704,332,359,304
12710,332,359,304
12716,332,359,304
12722,332,359,304
12728,331,359,305
12734,331,359,305
12740,330,360,304
12746,330,360,304
12752,330,361,304
12758,330,362,303
12764,330,362,303
12770,330,363,303
12776,330,363,303
12782,330,363,303
12788,331,362,304
12794,331,360,306
12800,331,358,307
12806,331,356,309
12812,331,354,310
12818,332,354,311
12824,332,353,311
12830,332,352,311
12836,333,352,311
12843,333,351,311
12849,333,350,312
12855,333,349,312
12861,333,349,312
12867,333,348,313
12873,333,347,313
12879,333,347,314
12886,333,346,315
12892,333,345,315
12898,333,345,317
12904,333,345,317
12910,333,344,317
12916,333,344,318
12922,333,344,318
12928,333,343,318
12934,333,343,319
12940,333,343,319
12946,332,342,320
12952,332,342,320
12958,332,342,320
12964,332,342,320
12971,332,342,320
12977,333,341,321
12983,333,341,321
12989,334,340,321
12995,334,340,321
13001,335,339,321
13007,335,339,321
13014,335,339,321
13020,335,339,321
13026,336,338,321
13032,336,338,321
13038,336,337,321
13044,337,337,321
13050,337,336,321
13056,337,337,321
13062,337,337,321
13068,337,337,321
13074,337,337,321
13080,337,337,321
13086,337,337,321
13092,337,337,321
13099,337,337,321
13105,336,338,321
13111,336,338,321
13117,335,338,321
13123,335,339,321
13129,334,339,321
13135,334,339,321
13142,334,339,321
13148,334,339,321
13154,334,338,322
13160,334,338,322
13166,334,338,322
13172,334,338,322
13178,334,338,322
13185,333,339,321
13191,333,339,321
13197,333,340,321
13203,332,340,321
13209,332,341,321
13215,332,341,321
13221,332,341,321
13227,332,341,321
13233,331,341,322
13239,331,341,322
13245,331,341,322
13251,331,341,322
13257,331,341,322
13263,331,341,322
13270,331,341,322
13276,331,341,322
13282,331,341,322
13288,331,341,322
13294,331,341,322
13300,331,341,322
13306,331,341,322
13312,332,341,321
13318,332,341,321
13324,333,341,321
13330,333,341,320
13336,334,341,320
13343,334,342,319
13349,334,342,319
13355,334,342,319
13361,334,342,319
13367,334,342,319
13373,333,342,319
13379,333,342,319
13385,333,342,319
13392,334,343,318
13398,334,343,318
13404,334,344,317
13410,334,345,316
13416,334,345,316
13423,333,346,315
13429,333,346,315
13435,333,346,315
13441,332,346,315
13447,332,346,315
13453,332,346,315
13459,332,346,316
13465,332,346,316
13471,331,345,317
13477,331,345,317
13483,331,345,317
13489,331,345,317
13495,331,345,318
13503,332,346,317
13509,332,346,317
13515,332,346,317
13521,333,346,316
13527,333,346,316
13533,333,346,316
13539,333,346,316
13545,333,346,316
13551,333,347,315
13557,333,347,315
13563,333,348,314
13569,333,348,314
13575,333,349,313
13581,333,349,313
13587,333,349,314
13593,333,349,314
13599,333,349,314
13605,333,349,314
13611,333,348,314
13617,333,348,314
13623,333,348,314
13631,332,349,313
13637,332,349,313
13643,332,349,313
13649,332,350,313
13655,332,350,313
13663,331,351,314
13669,331,351,314
13675,330,351,314
13681,329,352,314
13687,329,352,314
13693,328,352,314
13699,328,352,314
13705,328,352,314
13711,328,353,313
13717,328,353,313
13723,328,353,313
13729,328,354,313
13735,328,354,313
13741,328,354,313
13747,329,353,312
13753,330,353,312
13759,330,353,311
13765,331,353,311
13771,332,353,310
13777,332,353,310
13783,332,353,310
13789,332,353,310
13795,332,353,310
13801,332,353,310
13807,332,353,310
13813,332,353,310
13819,332,353,310
13825,332,353,310
13831,332,353,310
13838,333,352,311
13844,333,352,311
13850,333,352,311
13856,333,351,311
13862,333,351,311
13870,334,352,310
13876,334,352,310
13882,334,352,310
13888,334,352,309
13894,334,352,309
13900,334,352,309
13906,334,352,309
13912,334,352,309
13919,333,353,310
13925,333,353,310
13931,333,353,310
13937,332,353,310
13943,332,353,310
13950,332,354,309
13956,332,354,309
13962,332,354,309
13968,332,354,309
13974,332,355,309
13980,332,355,309
13986,332,355,309
13992,332,355,309
13998,331,355,310
14004,331,355,310
14010,331,355,310
14016,331,355,310
14022,331,355,310
14029,331,354,310
14035,331,354,310
14041,331,354,310
14047,331,353,310
14053,331,353,310
14059,331,353,310
14065,331,353,310
14071,331,353,310
14077,330,354,311
14083,330,354,311
14089,330,354,311
14095,329,354,311
14101,329,354,312
14109,330,353,313
14115,330,353,313
14121,330,353,313
14127,330,353,313
14133,330,352,313
14139,330,352,313
14145,330,352,313
14151,330,352,313
14157,330,352,312
14163,330,352,312
14169,330,352,312
14175,330,352,312
14181,330,352,312
14189,329,352,313
14195,329,352,313
14201,329,352,313
14208,329,352,314
14214,329,352,314
14220,329,352,314
14226,329,352,314
14232,329,352,314
14238,330,353,313
14244,330,353,313
14251,330,353,312
14257,330,353,312
14263,330,353,311
14269,330,353,311
14275,330,353,311
14281,330,353,311
14287,330,353,311
14294,330,353,311
14300,330,353,311
14306,330,353,311
14312,330,353,311
14318,330,353,311
14324,330,353,311
14330,330,353,311
14336,330,353,311
14342,330,353,311
14348,330,353,311
